Time [s],Current [A],Voltage [V],Discharge capacity [A.h],Cycle,Step
6406.0,2.5,3.229322009324717,4.4486111111111075,0.0,0.0
6407.0,2.5,3.228872402629572,4.449305555555552,0.0,0.0
6408.0,2.5,3.228422072862123,4.449999999999997,0.0,0.0
6409.0,2.5,3.227971024030718,4.450694444444441,0.0,0.0
6410.0,2.5,3.2275192601437017,4.451388888888886,0.0,0.0
6411.0,2.5,3.227066785209421,4.45208333333333,0.0,0.0
6412.0,2.5,3.2266136032362214,4.452777777777774,0.0,0.0
6413.0,2.5,3.226159718232449,4.453472222222219,0.0,0.0
6414.0,2.5,3.225705134206451,4.454166666666663,0.0,0.0
6415.0,2.5,3.225249855166572,4.454861111111108,0.0,0.0
6416.0,2.5,3.224793885121159,4.455555555555552,0.0,0.0
6417.0,2.5,3.2243372280785576,4.456249999999996,0.0,0.0
6418.0,2.5,3.2238798880471125,4.456944444444441,0.0,0.0
6419.0,2.5,3.223421869035173,4.457638888888885,0.0,0.0
6420.0,2.5,3.222963175051083,4.4583333333333295,0.0,0.0
6421.0,2.5,3.2225038101031886,4.4590277777777745,0.0,0.0
6422.0,2.5,3.2220437781998372,4.459722222222219,0.0,0.0
6423.0,2.5,3.221583083349374,4.460416666666664,0.0,0.0
6424.0,2.5,3.221121729560144,4.461111111111108,0.0,0.0
6425.0,2.5,3.220659720840495,4.461805555555552,0.0,0.0
6426.0,2.5,3.220197061198772,4.462499999999997,0.0,0.0
6427.0,2.5,3.2197337546433227,4.463194444444441,0.0,0.0
6428.0,2.5,3.219269805182491,4.463888888888885,0.0,0.0
6429.0,2.5,3.2188052168246237,4.46458333333333,0.0,0.0
6430.0,2.5,3.218339993578068,4.465277777777774,0.0,0.0
6431.0,2.5,3.217874139451168,4.465972222222219,0.0,0.0
6432.0,2.5,3.217407658452271,4.466666666666663,0.0,0.0
6433.0,2.5,3.2169405545897236,4.467361111111107,0.0,0.0
6434.0,2.5,3.216472831871872,4.468055555555552,0.0,0.0
6435.0,2.5,3.216004494307061,4.4687499999999964,0.0,0.0
6436.0,2.5,3.215535545903636,4.469444444444441,0.0,0.0
6437.0,2.5,3.2150659906699444,4.4701388888888856,0.0,0.0
6438.0,2.5,3.214595832614333,4.47083333333333,0.0,0.0
6439.0,2.5,3.214125075745147,4.471527777777775,0.0,0.0
6440.0,2.5,3.213653724070732,4.472222222222219,0.0,0.0
6441.0,2.5,3.2131817815994355,4.472916666666663,0.0,0.0
6442.0,2.5,3.212709252339602,4.473611111111108,0.0,0.0
6443.0,2.5,3.2122367573427892,4.474305555555552,0.0,0.0
6444.0,2.5,3.2117646673965705,4.474999999999996,0.0,0.0
6445.0,2.5,3.211292104027982,4.47569444444444,0.0,0.0
6446.0,2.5,3.2108190733358333,4.476388888888885,0.0,0.0
6447.0,2.5,3.210345581418932,4.477083333333329,0.0,0.0
6448.0,2.5,3.2098716343760874,4.477777777777774,0.0,0.0
6449.0,2.5,3.209397238306107,4.478472222222218,0.0,0.0
6450.0,2.5,3.2089223993078,4.4791666666666625,0.0,0.0
6451.0,2.5,3.208447123479974,4.4798611111111075,0.0,0.0
6452.0,2.5,3.2079714169214366,4.480555555555552,0.0,0.0
6453.0,2.5,3.207495285730997,4.481249999999997,0.0,0.0
6454.0,2.5,3.2070187360074636,4.481944444444441,0.0,0.0
6455.0,2.5,3.2065417738496444,4.482638888888885,0.0,0.0
6456.0,2.5,3.206064405356347,4.48333333333333,0.0,0.0
6457.0,2.5,3.2055866366263803,4.484027777777774,0.0,0.0
6458.0,2.5,3.2051084737585516,4.484722222222218,0.0,0.0
6459.0,2.5,3.2046299228516717,4.485416666666663,0.0,0.0
6460.0,2.5,3.204150990004546,4.486111111111107,0.0,0.0
6461.0,2.5,3.203671681315985,4.486805555555552,0.0,0.0
6462.0,2.5,3.203192002884795,4.487499999999996,0.0,0.0
6463.0,2.5,3.2027119608097863,4.48819444444444,0.0,0.0
6464.0,2.5,3.2022315611897656,4.488888888888885,0.0,0.0
6465.0,2.5,3.2017508101235417,4.4895833333333295,0.0,0.0
6466.0,2.5,3.201269713709922,4.490277777777774,0.0,0.0
6467.0,2.5,3.2007882780477175,4.490972222222219,0.0,0.0
6468.0,2.5,3.2003065092357335,4.491666666666663,0.0,0.0
6469.0,2.5,3.1998244133727782,4.492361111111108,0.0,0.0
6470.0,2.5,3.199341996557663,4.493055555555552,0.0,0.0
6471.0,2.5,3.1988592648891934,4.493749999999996,0.0,0.0
6472.0,2.5,3.1983762244661786,4.494444444444441,0.0,0.0
6473.0,2.5,3.1978928813874266,4.495138888888885,0.0,0.0
6474.0,2.5,3.197409241751747,4.495833333333329,0.0,0.0
6475.0,2.5,3.196925311657944,4.496527777777774,0.0,0.0
6476.0,2.5,3.196441097204831,4.497222222222218,0.0,0.0
6477.0,2.5,3.195956604491214,4.497916666666663,0.0,0.0
6478.0,2.5,3.1954718396159008,4.498611111111107,0.0,0.0
6479.0,2.5,3.1949868086777,4.4993055555555515,0.0,0.0
6480.0,2.5,3.1945015177754215,4.4999999999999964,0.0,0.0
6481.0,2.5,3.19401597300787,4.500694444444441,0.0,0.0
6482.0,2.5,3.1935301804738567,4.501388888888885,0.0,0.0
6483.0,2.5,3.193044146272189,4.50208333333333,0.0,0.0
6484.0,2.5,3.1925580336638983,4.502777777777774,0.0,0.0
6485.0,2.5,3.192071748467701,4.503472222222218,0.0,0.0
6486.0,2.5,3.191585254690305,4.504166666666663,0.0,0.0
6487.0,2.5,3.191098558767362,4.504861111111107,0.0,0.0
6488.0,2.5,3.190611667134524,4.505555555555551,0.0,0.0
6489.0,2.5,3.1901245862274474,4.506249999999996,0.0,0.0
6490.0,2.5,3.1896373224817824,4.50694444444444,0.0,0.0
6491.0,2.5,3.189149882333183,4.507638888888885,0.0,0.0
6492.0,2.5,3.188662272217302,4.508333333333329,0.0,0.0
6493.0,2.5,3.1881744985697913,4.509027777777773,0.0,0.0
6494.0,2.5,3.1876865678263067,4.509722222222218,0.0,0.0
6495.0,2.5,3.1871984864224996,4.5104166666666625,0.0,0.0
6496.0,2.5,3.1867102607940225,4.511111111111107,0.0,0.0
6497.0,2.5,3.1862218973765284,4.511805555555552,0.0,0.0
6498.0,2.5,3.185733402605673,4.512499999999996,0.0,0.0
6499.0,2.5,3.185244782917106,4.513194444444441,0.0,0.0
6500.0,2.5,3.184756044746482,4.513888888888885,0.0,0.0
6501.0,2.5,3.184267194529454,4.514583333333329,0.0,0.0
6502.0,2.5,3.183778238701674,4.515277777777774,0.0,0.0
6503.0,2.5,3.183289183698797,4.515972222222218,0.0,0.0
6504.0,2.5,3.1828000359564736,4.516666666666662,0.0,0.0
6505.0,2.5,3.1823108019103583,4.517361111111107,0.0,0.0
6506.0,2.5,3.181821487996105,4.518055555555551,0.0,0.0
6507.0,2.5,3.1813321006493647,4.518749999999996,0.0,0.0
6508.0,2.5,3.1808426463057913,4.51944444444444,0.0,0.0
6509.0,2.5,3.1803531314010383,4.5201388888888845,0.0,0.0
6510.0,2.5,3.1798635623707576,4.5208333333333295,0.0,0.0
6511.0,2.5,3.179373945650604,4.521527777777774,0.0,0.0
6512.0,2.5,3.178884287676229,4.522222222222218,0.0,0.0
6513.0,2.5,3.178394594883286,4.522916666666663,0.0,0.0
6514.0,2.5,3.1779048737074276,4.523611111111107,0.0,0.0
6515.0,2.5,3.1774151305843086,4.524305555555552,0.0,0.0
6516.0,2.5,3.176925371949581,4.524999999999996,0.0,0.0
6517.0,2.5,3.176435604238897,4.52569444444444,0.0,0.0
6518.0,2.5,3.1759458338879107,4.526388888888885,0.0,0.0
6519.0,2.5,3.1754560673322745,4.527083333333329,0.0,0.0
6520.0,2.5,3.1749663110076405,4.527777777777773,0.0,0.0
6521.0,2.5,3.1744765713496648,4.528472222222218,0.0,0.0
6522.0,2.5,3.1739868547939967,4.529166666666662,0.0,0.0
6523.0,2.5,3.1734971677762913,4.529861111111107,0.0,0.0
6524.0,2.5,3.1730074290636128,4.5305555555555515,0.0,0.0
6525.0,2.5,3.172517247467279,4.531249999999996,0.0,0.0
6526.0,2.5,3.1720270732337785,4.53194444444444,0.0,0.0
6527.0,2.5,3.171536911805926,4.532638888888885,0.0,0.0
6528.0,2.5,3.1710467686265362,4.533333333333329,0.0,0.0
6529.0,2.5,3.170556649138424,4.534027777777774,0.0,0.0
6530.0,2.5,3.1700665587844057,4.534722222222218,0.0,0.0
6531.0,2.5,3.169576503007294,4.535416666666662,0.0,0.0
6532.0,2.5,3.169086487249905,4.536111111111107,0.0,0.0
6533.0,2.5,3.1685965169550525,4.536805555555551,0.0,0.0
6534.0,2.5,3.1681065975655534,4.537499999999995,0.0,0.0
6535.0,2.5,3.1676167345242217,4.53819444444444,0.0,0.0
6536.0,2.5,3.1671269332738707,4.538888888888884,0.0,0.0
6537.0,2.5,3.166637199257318,4.539583333333329,0.0,0.0
6538.0,2.5,3.166147537917375,4.540277777777773,0.0,0.0
6539.0,2.5,3.165657954696861,4.5409722222222175,0.0,0.0
6540.0,2.5,3.165168455038587,4.5416666666666625,0.0,0.0
6541.0,2.5,3.1646790443853705,4.542361111111107,0.0,0.0
6542.0,2.5,3.1641897281800233,4.543055555555551,0.0,0.0
6543.0,2.5,3.163700511865364,4.543749999999996,0.0,0.0
6544.0,2.5,3.1632114008842063,4.54444444444444,0.0,0.0
6545.0,2.5,3.162722400679362,4.545138888888885,0.0,0.0
6546.0,2.5,3.16223351669365,4.545833333333329,0.0,0.0
6547.0,2.5,3.1617447543698844,4.546527777777773,0.0,0.0
6548.0,2.5,3.1612561191508792,4.547222222222218,0.0,0.0
6549.0,2.5,3.1607676164794483,4.547916666666662,0.0,0.0
6550.0,2.5,3.1602792517984084,4.548611111111106,0.0,0.0
6551.0,2.5,3.159791030550574,4.549305555555551,0.0,0.0
6552.0,2.5,3.1593029581787597,4.549999999999995,0.0,0.0
6553.0,2.5,3.1588150401257797,4.55069444444444,0.0,0.0
6554.0,2.5,3.1583272818344508,4.5513888888888845,0.0,0.0
6555.0,2.5,3.157839688747586,4.552083333333329,0.0,0.0
6556.0,2.5,3.157352266308001,4.552777777777774,0.0,0.0
6557.0,2.5,3.15686501995851,4.553472222222218,0.0,0.0
6558.0,2.5,3.1563779551419286,4.554166666666662,0.0,0.0
6559.0,2.5,3.1558910773010727,4.554861111111107,0.0,0.0
6560.0,2.5,3.155404391878755,4.555555555555551,0.0,0.0
6561.0,2.5,3.1549179043177915,4.556249999999996,0.0,0.0
6562.0,2.5,3.154431620060997,4.55694444444444,0.0,0.0
6563.0,2.5,3.1539455445511857,4.557638888888884,0.0,0.0
6564.0,2.5,3.1534596832311736,4.558333333333329,0.0,0.0
6565.0,2.5,3.152973307788736,4.559027777777773,0.0,0.0
6566.0,2.5,3.152486449734328,4.559722222222217,0.0,0.0
6567.0,2.5,3.151999719680454,4.560416666666662,0.0,0.0
6568.0,2.5,3.1515131206382705,4.5611111111111065,0.0,0.0
6569.0,2.5,3.151026655618935,4.561805555555551,0.0,0.0
6570.0,2.5,3.1505403276336033,4.562499999999996,0.0,0.0
6571.0,2.5,3.1500541396934345,4.56319444444444,0.0,0.0
6572.0,2.5,3.1495680948095828,4.563888888888884,0.0,0.0
6573.0,2.5,3.1490821959932065,4.564583333333329,0.0,0.0
6574.0,2.5,3.148596446255464,4.565277777777773,0.0,0.0
6575.0,2.5,3.1481108486075096,4.565972222222218,0.0,0.0
6576.0,2.5,3.1476254060605022,4.566666666666662,0.0,0.0
6577.0,2.5,3.147140121625598,4.567361111111106,0.0,0.0
6578.0,2.5,3.146654998313954,4.568055555555551,0.0,0.0
6579.0,2.5,3.1461700391367273,4.568749999999995,0.0,0.0
6580.0,2.5,3.1456852471050736,4.569444444444439,0.0,0.0
6581.0,2.5,3.1452006252301525,4.570138888888884,0.0,0.0
6582.0,2.5,3.1447161765231177,4.570833333333328,0.0,0.0
6583.0,2.5,3.14423190399513,4.571527777777773,0.0,0.0
6584.0,2.5,3.1437478106573433,4.5722222222222175,0.0,0.0
6585.0,2.5,3.1432638995209157,4.572916666666662,0.0,0.0
6586.0,2.5,3.1427801735970036,4.573611111111107,0.0,0.0
6587.0,2.5,3.1422966358967637,4.574305555555551,0.0,0.0
6588.0,2.5,3.1418132894313544,4.574999999999995,0.0,0.0
6589.0,2.5,3.1413301372119316,4.57569444444444,0.0,0.0
6590.0,2.5,3.140847182249652,4.576388888888884,0.0,0.0
6591.0,2.5,3.1403644275556735,4.577083333333329,0.0,0.0
6592.0,2.5,3.1398818761411524,4.577777777777773,0.0,0.0
6593.0,2.5,3.1393995310172462,4.578472222222217,0.0,0.0
6594.0,2.5,3.1389173951951106,4.579166666666662,0.0,0.0
6595.0,2.5,3.138435471685904,4.579861111111106,0.0,0.0
6596.0,2.5,3.137953763500782,4.58055555555555,0.0,0.0
6597.0,2.5,3.137472273650903,4.581249999999995,0.0,0.0
6598.0,2.5,3.136991005147423,4.5819444444444395,0.0,0.0
6599.0,2.5,3.136509961001501,4.5826388888888845,0.0,0.0
6600.0,2.5,3.1360291442242896,4.583333333333329,0.0,0.0
6601.0,2.5,3.135548557826949,4.584027777777773,0.0,0.0
6602.0,2.5,3.135068204820636,4.584722222222218,0.0,0.0
6603.0,2.5,3.134588088216507,4.585416666666662,0.0,0.0
6604.0,2.5,3.1341082110257186,4.586111111111106,0.0,0.0
6605.0,2.5,3.1336285762594285,4.586805555555551,0.0,0.0
6606.0,2.5,3.1331475661547317,4.587499999999995,0.0,0.0
6607.0,2.5,3.13266653227402,4.588194444444439,0.0,0.0
6608.0,2.5,3.132185617543585,4.588888888888884,0.0,0.0
6609.0,2.5,3.1317048218642345,4.589583333333328,0.0,0.0
6610.0,2.5,3.131224145136774,4.590277777777772,0.0,0.0
6611.0,2.5,3.1307435872620086,4.590972222222217,0.0,0.0
6612.0,2.5,3.1302631481407452,4.5916666666666615,0.0,0.0
6613.0,2.5,3.1297828276737905,4.5923611111111065,0.0,0.0
6614.0,2.5,3.12930262576195,4.593055555555551,0.0,0.0
6615.0,2.5,3.12882254230603,4.593749999999995,0.0,0.0
6616.0,2.5,3.128342577206835,4.59444444444444,0.0,0.0
6617.0,2.5,3.127862730365173,4.595138888888884,0.0,0.0
6618.0,2.5,3.1273830016818502,4.595833333333328,0.0,0.0
6619.0,2.5,3.1269033910576702,4.596527777777773,0.0,0.0
6620.0,2.5,3.1264238983934423,4.597222222222217,0.0,0.0
6621.0,2.5,3.12594452358997,4.597916666666662,0.0,0.0
6622.0,2.5,3.125465266548061,4.598611111111106,0.0,0.0
6623.0,2.5,3.124986127168521,4.59930555555555,0.0,0.0
6624.0,2.5,3.124507105352155,4.599999999999995,0.0,0.0
6625.0,2.5,3.1240282009997715,4.600694444444439,0.0,0.0
6626.0,2.5,3.1235494140121736,4.601388888888883,0.0,0.0
6627.0,2.5,3.1230707442901684,4.602083333333328,0.0,0.0
6628.0,2.5,3.1225921917345643,4.6027777777777725,0.0,0.0
6629.0,2.5,3.122113756246164,4.6034722222222175,0.0,0.0
6630.0,2.5,3.121635437725776,4.604166666666662,0.0,0.0
6631.0,2.5,3.1211572360742044,4.604861111111106,0.0,0.0
6632.0,2.5,3.120679151192256,4.605555555555551,0.0,0.0
6633.0,2.5,3.120201182980738,4.606249999999995,0.0,0.0
6634.0,2.5,3.119723331340454,4.606944444444439,0.0,0.0
6635.0,2.5,3.1192455961722136,4.607638888888884,0.0,0.0
6636.0,2.5,3.1187679773768204,4.608333333333328,0.0,0.0
6637.0,2.5,3.1182904748550806,4.609027777777773,0.0,0.0
6638.0,2.5,3.117813088507801,4.609722222222217,0.0,0.0
6639.0,2.5,3.1173358182357873,4.610416666666661,0.0,0.0
6640.0,2.5,3.116858663939846,4.611111111111106,0.0,0.0
6641.0,2.5,3.1163816255207824,4.61180555555555,0.0,0.0
6642.0,2.5,3.115904702879403,4.6124999999999945,0.0,0.0
6643.0,2.5,3.115427895916514,4.6131944444444395,0.0,0.0
6644.0,2.5,3.1149512045329217,4.613888888888884,0.0,0.0
6645.0,2.5,3.1144746286294307,4.614583333333329,0.0,0.0
6646.0,2.5,3.11399778137128,4.615277777777773,0.0,0.0
6647.0,2.5,3.1135200451976477,4.615972222222217,0.0,0.0
6648.0,2.5,3.1130423010264865,4.616666666666661,0.0,0.0
6649.0,2.5,3.1125645439063785,4.617361111111106,0.0,0.0
6650.0,2.5,3.1120867688085507,4.61805555555555,0.0,0.0
6651.0,2.5,3.11160897062688,4.618749999999995,0.0,0.0
6652.0,2.5,3.1111311441778833,4.619444444444439,0.0,0.0
6653.0,2.5,3.110653284200726,4.620138888888883,0.0,0.0
6654.0,2.5,3.110175385357218,4.620833333333328,0.0,0.0
6655.0,2.5,3.1096974422318153,4.621527777777772,0.0,0.0
6656.0,2.5,3.1092194493316168,4.6222222222222165,0.0,0.0
6657.0,2.5,3.1087414010863714,4.6229166666666615,0.0,0.0
6658.0,2.5,3.1082632918484694,4.623611111111106,0.0,0.0
6659.0,2.5,3.1077851158929475,4.624305555555551,0.0,0.0
6660.0,2.5,3.1073068674174884,4.624999999999995,0.0,0.0
6661.0,2.5,3.1068285405424203,4.625694444444439,0.0,0.0
6662.0,2.5,3.1063501293107154,4.626388888888884,0.0,0.0
6663.0,2.5,3.1058716276879927,4.627083333333328,0.0,0.0
6664.0,2.5,3.1053930295625163,4.627777777777772,0.0,0.0
6665.0,2.5,3.104914328745195,4.628472222222217,0.0,0.0
6666.0,2.5,3.1044355189695843,4.629166666666661,0.0,0.0
6667.0,2.5,3.1039565938918843,4.629861111111106,0.0,0.0
6668.0,2.5,3.1034775470909395,4.63055555555555,0.0,0.0
6669.0,2.5,3.102998372068242,4.631249999999994,0.0,0.0
6670.0,2.5,3.102519062247927,4.631944444444439,0.0,0.0
6671.0,2.5,3.1020396109767754,4.632638888888883,0.0,0.0
6672.0,2.5,3.1015600115242163,4.6333333333333275,0.0,0.0
6673.0,2.5,3.101080257082321,4.6340277777777725,0.0,0.0
6674.0,2.5,3.1006003407658076,4.634722222222217,0.0,0.0
6675.0,2.5,3.100120255612039,4.635416666666662,0.0,0.0
6676.0,2.5,3.0996399945810245,4.636111111111106,0.0,0.0
6677.0,2.5,3.099159550555417,4.63680555555555,0.0,0.0
6678.0,2.5,3.0986789163405164,4.637499999999995,0.0,0.0
6679.0,2.5,3.098198084664268,4.638194444444439,0.0,0.0
6680.0,2.5,3.0977170481772616,4.638888888888883,0.0,0.0
6681.0,2.5,3.0972357994527315,4.639583333333328,0.0,0.0
6682.0,2.5,3.09675433098656,4.640277777777772,0.0,0.0
6683.0,2.5,3.0962726351972734,4.640972222222217,0.0,0.0
6684.0,2.5,3.095790704426042,4.641666666666661,0.0,0.0
6685.0,2.5,3.0953085309366855,4.642361111111105,0.0,0.0
6686.0,2.5,3.094826106915664,4.64305555555555,0.0,0.0
6687.0,2.5,3.0943440598990732,4.6437499999999945,0.0,0.0
6688.0,2.5,3.0938621270613065,4.644444444444439,0.0,0.0
6689.0,2.5,3.093380008172234,4.645138888888884,0.0,0.0
6690.0,2.5,3.0928976985603245,4.645833333333328,0.0,0.0
6691.0,2.5,3.092415193531389,4.646527777777772,0.0,0.0
6692.0,2.5,3.091932488368573,4.647222222222217,0.0,0.0
6693.0,2.5,3.0914495783323632,4.647916666666661,0.0,0.0
6694.0,2.5,3.090966458660584,4.648611111111105,0.0,0.0
6695.0,2.5,3.0904831245683995,4.64930555555555,0.0,0.0
6696.0,2.5,3.0899995712483097,4.649999999999994,0.0,0.0
6697.0,2.5,3.0895157938701563,4.650694444444439,0.0,0.0
6698.0,2.5,3.0890317875811166,4.651388888888883,0.0,0.0
6699.0,2.5,3.0885475475057094,4.652083333333327,0.0,0.0
6700.0,2.5,3.0880630687457873,4.652777777777772,0.0,0.0
6701.0,2.5,3.0875783463805484,4.6534722222222165,0.0,0.0
6702.0,2.5,3.0870933754665235,4.654166666666661,0.0,0.0
6703.0,2.5,3.086608151037585,4.654861111111106,0.0,0.0
6704.0,2.5,3.0861226681049416,4.65555555555555,0.0,0.0
6705.0,2.5,3.0856369216571435,4.656249999999995,0.0,0.0
6706.0,2.5,3.0851509066600746,4.656944444444439,0.0,0.0
6707.0,2.5,3.084664618056963,4.657638888888883,0.0,0.0
6708.0,2.5,3.0841780507683727,4.658333333333328,0.0,0.0
6709.0,2.5,3.083691199692206,4.659027777777772,0.0,0.0
6710.0,2.5,3.0832040597037036,4.659722222222216,0.0,0.0
6711.0,2.5,3.0827166256554444,4.660416666666661,0.0,0.0
6712.0,2.5,3.0822288923773495,4.661111111111105,0.0,0.0
6713.0,2.5,3.081740854676672,4.66180555555555,0.0,0.0
6714.0,2.5,3.08125250733801,4.662499999999994,0.0,0.0
6715.0,2.5,3.0807638451232964,4.663194444444438,0.0,0.0
6716.0,2.5,3.080274862771803,4.663888888888883,0.0,0.0
6717.0,2.5,3.0797855550001416,4.6645833333333275,0.0,0.0
6718.0,2.5,3.0792959165022618,4.665277777777772,0.0,0.0
6719.0,2.5,3.07880594194945,4.665972222222217,0.0,0.0
6720.0,2.5,3.078315625990334,4.666666666666661,0.0,0.0
6721.0,2.5,3.0778249632508787,4.667361111111106,0.0,0.0
6722.0,2.5,3.077333948334389,4.66805555555555,0.0,0.0
6723.0,2.5,3.0768425758215043,4.668749999999994,0.0,0.0
6724.0,2.5,3.076350840270207,4.669444444444439,0.0,0.0
6725.0,2.5,3.0758587362158156,4.670138888888883,0.0,0.0
6726.0,2.5,3.0753662581709884,4.670833333333328,0.0,0.0
6727.0,2.5,3.074873395588757,4.671527777777772,0.0,0.0
6728.0,2.5,3.0743800494220057,4.672222222222216,0.0,0.0
6729.0,2.5,3.0738863033849357,4.67291666666666,0.0,0.0
6730.0,2.5,3.0733921515318596,4.673611111111105,0.0,0.0
6731.0,2.5,3.0728975878885465,4.6743055555555495,0.0,0.0
6732.0,2.5,3.072402606452218,4.674999999999994,0.0,0.0
6733.0,2.5,3.0719072011915483,4.675694444444439,0.0,0.0
6734.0,2.5,3.071411366046669,4.676388888888883,0.0,0.0
6735.0,2.5,3.070915094929163,4.677083333333328,0.0,0.0
6736.0,2.5,3.070418381722064,4.677777777777772,0.0,0.0
6737.0,2.5,3.0699212202798662,4.678472222222216,0.0,0.0
6738.0,2.5,3.0694236044285135,4.679166666666661,0.0,0.0
6739.0,2.5,3.0689255279654044,4.679861111111105,0.0,0.0
6740.0,2.5,3.0684269846593892,4.680555555555549,0.0,0.0
6741.0,2.5,3.0679279682507765,4.681249999999994,0.0,0.0
6742.0,2.5,3.067428472451325,4.681944444444438,0.0,0.0
6743.0,2.5,3.0669284909442482,4.682638888888883,0.0,0.0
6744.0,2.5,3.066428017384215,4.683333333333327,0.0,0.0
6745.0,2.5,3.0659270453973466,4.6840277777777715,0.0,0.0
6746.0,2.5,3.065425568581216,4.6847222222222165,0.0,0.0
6747.0,2.5,3.0649235805048547,4.685416666666661,0.0,0.0
6748.0,2.5,3.0644210747087444,4.686111111111105,0.0,0.0
6749.0,2.5,3.0639180447048213,4.68680555555555,0.0,0.0
6750.0,2.5,3.063414483976478,4.687499999999994,0.0,0.0
6751.0,2.5,3.062910385978556,4.688194444444439,0.0,0.0
6752.0,2.5,3.0624057441373562,4.688888888888883,0.0,0.0
6753.0,2.5,3.061900551850629,4.689583333333327,0.0,0.0
6754.0,2.5,3.0613948024875794,4.690277777777772,0.0,0.0
6755.0,2.5,3.0608884893888697,4.690972222222216,0.0,0.0
6756.0,2.5,3.0603816058666107,4.69166666666666,0.0,0.0
6757.0,2.5,3.059874145204371,4.692361111111105,0.0,0.0
6758.0,2.5,3.059366100657171,4.693055555555549,0.0,0.0
6759.0,2.5,3.058857465451487,4.693749999999994,0.0,0.0
6760.0,2.5,3.0583482327852454,4.694444444444438,0.0,0.0
6761.0,2.5,3.0578383958278317,4.6951388888888825,0.0,0.0
6762.0,2.5,3.0573279477200788,4.6958333333333275,0.0,0.0
6763.0,2.5,3.0568168815742807,4.696527777777772,0.0,0.0
6764.0,2.5,3.0563051904741787,4.697222222222217,0.0,0.0
6765.0,2.5,3.0557928674749713,4.697916666666661,0.0,0.0
6766.0,2.5,3.05527990560331,4.698611111111105,0.0,0.0
6767.0,2.5,3.0547662978573022,4.69930555555555,0.0,0.0
6768.0,2.5,3.0542512135595548,4.699999999999994,0.0,0.0
6769.0,2.5,3.0537342496076074,4.700694444444438,0.0,0.0
6770.0,2.5,3.0532164388039313,4.701388888888882,0.0,0.0
6771.0,2.5,3.0526977669718915,4.702083333333327,0.0,0.0
6772.0,2.5,3.0521782197939853,4.702777777777771,0.0,0.0
6773.0,2.5,3.0516577828118447,4.703472222222216,0.0,0.0
6774.0,2.5,3.0511364414262405,4.70416666666666,0.0,0.0
6775.0,2.5,3.050614180897076,4.7048611111111045,0.0,0.0
6776.0,2.5,3.0500909863433883,4.7055555555555495,0.0,0.0
6777.0,2.5,3.0495668427433515,4.706249999999994,0.0,0.0
6778.0,2.5,3.049041734934276,4.706944444444438,0.0,0.0
6779.0,2.5,3.0485156476126063,4.707638888888883,0.0,0.0
6780.0,2.5,3.04798856533392,4.708333333333327,0.0,0.0
6781.0,2.5,3.047460472512933,4.709027777777772,0.0,0.0
6782.0,2.5,3.046931353423492,4.709722222222216,0.0,0.0
6783.0,2.5,3.046401192198586,4.71041666666666,0.0,0.0
6784.0,2.5,3.045869972830331,4.711111111111105,0.0,0.0
6785.0,2.5,3.0453376791699833,4.711805555555549,0.0,0.0
6786.0,2.5,3.0448042949279346,4.712499999999993,0.0,0.0
6787.0,2.5,3.044269803673709,4.713194444444438,0.0,0.0
6788.0,2.5,3.0437341888359644,4.713888888888882,0.0,0.0
6789.0,2.5,3.0431974337025007,4.714583333333327,0.0,0.0
6790.0,2.5,3.0426595214202443,4.7152777777777715,0.0,0.0
6791.0,2.5,3.0421204349952653,4.715972222222216,0.0,0.0
6792.0,2.5,3.0415801572927608,4.716666666666661,0.0,0.0
6793.0,2.5,3.0410386710370694,4.717361111111105,0.0,0.0
6794.0,2.5,3.0404959588116593,4.718055555555549,0.0,0.0
6795.0,2.5,3.039952003059139,4.718749999999994,0.0,0.0
6796.0,2.5,3.0394067860812504,4.719444444444438,0.0,0.0
6797.0,2.5,3.0388602900388695,4.720138888888883,0.0,0.0
6798.0,2.5,3.038312496952006,4.720833333333327,0.0,0.0
6799.0,2.5,3.0377633886998083,4.721527777777771,0.0,0.0
6800.0,2.5,3.03721294702056,4.722222222222216,0.0,0.0
6801.0,2.5,3.036661153511676,4.72291666666666,0.0,0.0
6802.0,2.5,3.0361079896297083,4.723611111111105,0.0,0.0
6803.0,2.5,3.0355534366903454,4.724305555555549,0.0,0.0
6804.0,2.5,3.0349974758684084,4.724999999999993,0.0,0.0
6805.0,2.5,3.034440088197857,4.725694444444438,0.0,0.0
6806.0,2.5,3.0338812545717824,4.7263888888888825,0.0,0.0
6807.0,2.5,3.033320955742414,4.727083333333327,0.0,0.0
6808.0,2.5,3.0327591723211116,4.727777777777772,0.0,0.0
6809.0,2.5,3.0321979306332865,4.728472222222216,0.0,0.0
6810.0,2.5,3.031635859235542,4.72916666666666,0.0,0.0
6811.0,2.5,3.0310724811060528,4.729861111111105,0.0,0.0
6812.0,2.5,3.0305077855140627,4.730555555555549,0.0,0.0
6813.0,2.5,3.029941761733763,4.731249999999993,0.0,0.0
6814.0,2.5,3.029374399044296,4.731944444444438,0.0,0.0
6815.0,2.5,3.0288056867297555,4.732638888888882,0.0,0.0
6816.0,2.5,3.028235614079181,4.733333333333326,0.0,0.0
6817.0,2.5,3.0276641703865677,4.734027777777771,0.0,0.0
6818.0,2.5,3.027091344950856,4.734722222222215,0.0,0.0
6819.0,2.5,3.0265171270759366,4.73541666666666,0.0,0.0
